icao24,origin_country,velocity,on_ground
738c0b,Israel,253.75,False
a70be8,United States,45.28,False
ad3098,United States,5.92,True
861eb4,Japan,203.51,False
7103d6,Saudi Arabia,224.25,False
ab6519,United States,217.39,False
a7c55b,United States,155.83,False
7103d9,Saudi Arabia,182.7,False
4bc881,Turkey,189.44,False
a8de33,United States,212.03,False
a4771b,United States,220.08,False
782107,China,196.53,False
702033,Bangladesh,143.59,False
a9aeb8,United States,25.23,False
ac48d3,United States,279.66,False
a3572c,United States,77.76,False
0d0a26,Mexico,263.71,False
e024d3,Argentina,212.44,False
4bc889,Turkey,243.54,False
aaf5a9,United States,181.6,False
4787a0,Norway,243.65,False
4bc887,Turkey,244.95,False
4bc885,Turkey,267.58,False
702034,Bangladesh,212.68,False
4bc886,Turkey,212.41,False
4bc894,Turkey,253.26,False
ac9834,United States,44.02,False
4bc893,Turkey,9.26,True
4bc890,Turkey,245.09,False
aaeec5,United States,189.52,False
a11f9d,United States,68.57,False
a4996b,United States,249.93,False
ab87ab,United States,126.04,False
a0f355,United States,198.07,False
73806f,Israel,252.1,False
a86925,United States,90.66,False
7583fa,Philippines,227.5,False
a47313,United States,31.65,False
a316f5,United States,73.28,False
a053ff,United States,38.92,False
0d0e38,Mexico,161.19,False
a72f22,United States,248.29,False
c058b4,Canada,93.95,False
c058c2,Canada,236.94,False
400877,United Kingdom,216.61,False
7820a3,China,235.08,False
c058ae,Canada,4.63,True
0d0e2c,Mexico,1.29,True
80187c,India,0.06,True
80187d,India,178.61,False
4a91fa,Sweden,223.94,False
a47303,United States,182.14,False
4b5d9f,Switzerland,0.51,True
440096,Austria,202.16,False
a36659,United States,102.03,False
a4c307,United States,26.93,False
aaed0c,United States,104.93,False
c0208a,Canada,197.59,False
e072d4,Argentina,5.4,True
80184b,India,249.66,False
a0b6ea,United States,254.7,False
a4c30f,United States,48.31,False
738061,Israel,272.4,False
c058d4,Canada,138.4,False
738065,Israel,269.11,False
801861,India,188.79,False
a819bf,United States,77.74,False
738063,Israel,261.1,False
c07b05,Canada,4.63,True
738062,Israel,2.57,True
738068,Israel,248.11,False
801864,India,202.07,False
3c6485,Germany,241.04,False
7820ba,China,198.87,False
80184e,India,155.36,False
3c6487,Germany,80.36,False
a3fce7,United States,210.78,False
495cd0,Portugal,227.08,False
80052b,India,8.23,True
47b007,Norway,5.66,True
3c648c,Germany,220.18,False
0d0e68,Mexico,245.9,False
3c648b,Germany,213.72,False
0d0e5b,Mexico,224.77,False
ac4749,United States,89.47,False
73806a,Israel,202.26,False
3c6426,Germany,218.35,False
4b1617,Switzerland,143.98,False
80057b,India,217.9,False
3c4a13,Germany,263.06,False
adb723,United States,208.19,False
3c4a10,Germany,118.35,False
a1139f,United States,227.96,False
3c4a04,Germany,263.66,False
e49e3a,Brazil,223.91,False
44004f,Austria,3.09,True
702098,Bangladesh,123.16,False
151dd1,Russian Federation,73.37,False
abd7f1,United States,41.16,False
ab2786,United States,28.08,False
a423ca,United States,0.06,True
a59f15,United States,246.76,False
a41cf8,United States,261.82,False
738054,Israel,5.4,True
440053,Austria,201.1,False
738052,Israel,209.07,False
3453d3,Spain,197.64,False
3c4a15,Germany,1.03,True
738051,Israel,244.1,False
738058,Israel,249.63,False
738057,Israel,250.6,False
ab0d76,United States,228.0,False
86d96c,Japan,240.69,False
e49216,Brazil,79.24,False
a6b47c,United States,79.45,False
3c6448,Germany,1.54,True
ac210e,United States,206.61,False
0d0e15,Mexico,227.71,False
4b161f,Switzerland,220.45,False
a3534a,United States,203.22,False
440085,Austria,0.0,True
3453c3,Spain,88.64,False
ad675d,United States,278.38,False
440083,Austria,205.19,False
440081,Austria,228.26,False
aaa4dc,United States,235.94,False
3c6444,Germany,207.11,False
4b161e,Switzerland,232.51,False
3c6442,Germany,92.5,False
a4cf30,United States,76.53,False
e49e40,Brazil,138.23,False
0d0e21,Mexico,185.27,False
3c644d,Germany,227.4,False
3c644c,Germany,189.65,False
3c644b,Germany,199.46,False
c080ea,Canada,0.64,False
800585,India,3.6,True
4856c9,Kingdom of the Netherlands,9.77,True
0d0e29,Mexico,204.51,False
70209f,Bangladesh,208.86,False
800583,India,257.13,False
440073,Austria,204.26,False
440072,Austria,244.56,False
800589,India,173.16,False
70209e,Bangladesh,245.11,False
a0ec98,United States,214.09,False
7c6d91,Australia,208.74,False
3c6451,Germany,159.98,False
800582,India,306.61,False
a7ccce,United States,10.29,True
a84343,United States,246.28,False
a05521,United States,245.3,False
a83c51,United States,152.94,False
a0b821,United States,0.0,True
a89ccc,United States,263.54,False
8a064e,Indonesia,203.37,False
a9bf60,United States,215.41,False
a770a2,United States,203.98,False
a72f91,United States,274.8,False
a913d6,United States,213.27,False
ac2bf8,United States,245.06,False
a4b059,United States,46.48,False
a258b7,United States,168.47,False
abbe7b,United States,187.2,False
a97675,United States,62.55,False
abc573,United States,10.29,True
ad0562,United States,181.14,False
a9bf4b,United States,212.88,False
a0e086,United States,6.17,True
a6fc80,United States,64.94,False
a890c4,United States,184.03,False
440c6f,Austria,207.1,False
46c942,Greece,218.88,False
c0203e,Canada,254.97,False
ab5b8c,United States,180.37,False
440c83,Austria,210.37,False
a6a0d4,United States,232.92,False
aa9d6e,United States,228.75,False
accb47,United States,61.32,False
a5e391,United States,39.7,False
c080ac,Canada,219.54,False
8a0636,Indonesia,251.34,False
a5d04e,United States,59.38,False
a47364,United States,214.31,False
a89cdf,United States,134.72,False
a8699a,United States,255.98,False
ae1e73,United States,106.5,False
3d3616,Germany,56.23,False
44001f,Austria,205.25,False
aa41c4,United States,202.33,False
a0b817,United States,59.43,False
a35388,United States,276.75,False
44001c,Austria,230.41,False
a3183d,United States,156.8,False
e490f1,Brazil,196.42,False
8960f4,United Arab Emirates,271.32,False
ae1258,United States,194.37,False
8960f9,United Arab Emirates,241.12,False
8960f8,United Arab Emirates,206.07,False
ab628c,United States,227.19,False
8960f1,United Arab Emirates,287.63,False
ac8289,United States,195.68,False
a939e8,United States,258.83,False
4b1691,Switzerland,231.18,False
abb271,United States,224.71,False
500213,San Marino,223.27,False
8840ee,Thailand,71.12,False
a15b2f,United States,216.96,False
49514c,Portugal,171.36,False
aa3ac3,United States,47.08,False
ab629e,United States,50.47,False
abb282,United States,232.77,False
8840f9,Thailand,212.25,False
e490ed,Brazil,229.9,False
8004a7,India,201.91,False
a96303,United States,40.86,False
3c4a8c,Germany,248.5,False
8004a6,India,231.68,False
7c6d32,Australia,246.66,False
440c41,Austria,29.72,False
a17527,United States,123.7,False
aa9d3c,United States,59.68,False
a86981,United States,42.2,False
a138df,United States,138.75,False
a65cf5,United States,3.86,True
151f0d,Russian Federation,366.52,False
a0b846,United States,243.69,False
aa9d45,United States,151.91,False
a04e60,United States,277.58,False
a8b926,United States,210.34,False
495145,Portugal,162.59,False
495146,Portugal,194.54,False
8960d9,United Arab Emirates,249.46,False
a0feb8,United States,189.61,False
440c40,Austria,44.16,False
a806d8,United States,243.71,False
4b169a,Switzerland,206.9,False
70a8fe,Nepal,104.29,False
440c36,Austria,181.11,False
a9fa9e,United States,183.94,False
8960e0,United Arab Emirates,187.39,False
ab2729,United States,111.29,False
a74992,United States,215.72,False
a1be10,United States,213.02,False
a8a606,United States,34.5,False
400804,United Kingdom,255.03,False
8003b2,India,216.05,False
782236,China,249.93,False
e4919e,Brazil,167.84,False
151e8d,Russian Federation,205.94,False
4246b2,United Kingdom,286.45,False
4246b5,United Kingdom,276.23,False
4246b4,United Kingdom,55.91,False
344295,Spain,140.89,False
5001d4,San Marino,256.16,False
4b027d,Switzerland,227.97,False
a39b39,United States,243.45,False
8016db,India,190.69,False
a6ae15,United States,44.04,False
a03b91,United States,235.06,False
70472a,Myanmar,56.14,True
4b0281,Switzerland,214.34,False
4b0280,Switzerland,222.54,False
a03b8d,United States,42.15,False
c03f02,Canada,0.0,True
a35eeb,United States,162.05,False
a79821,United States,234.49,False
ac3ea3,United States,185.91,False
405631,United Kingdom,226.82,False
782259,China,227.95,False
a1d873,United States,212.59,False
4891b2,Poland,216.03,False
4006c1,United Kingdom,0.9,True
758584,Philippines,2.31,True
8016ad,India,97.24,False
a5453c,United States,73.9,False
484456,Kingdom of the Netherlands,73.05,False
896114,United Arab Emirates,251.79,False
a77e2a,United States,256.41,False
4891ac,Poland,111.68,False
a4e8ef,United States,259.41,False
8016ba,India,210.32,False
896111,United Arab Emirates,153.0,False
4006c0,United Kingdom,226.01,False
8016c8,India,254.61,False
8016c9,India,275.35,False
4891b8,Poland,240.44,False
4891b6,Poland,208.05,False
a23edc,United States,60.36,False
7c6bbc,Australia,118.08,False
8016d2,India,76.49,False
345597,Spain,185.75,False
5001e5,San Marino,251.81,False
4b028e,Switzerland,111.18,False
4b028c,Switzerland,101.97,False
485778,Kingdom of the Netherlands,253.04,False
484444,Kingdom of the Netherlands,217.14,False
a03b6d,United States,0.06,True
8016ca,India,121.93,False
3897ff,France,18.52,True
a6ae24,United States,138.27,False
a0b88b,United States,241.31,False
3dd3c1,Germany,33.99,False
781b7d,China,225.01,False
781b7b,China,282.61,False
406947,United Kingdom,79.3,False
a6652b,United States,66.05,False
a16e7d,United States,271.86,False
4b0292,Switzerland,216.03,False
a15b4c,United States,216.8,False
782277,China,246.53,False
e49caa,Brazil,232.73,False
e49cac,Brazil,247.02,False
a2e596,United States,84.84,False
471d64,Hungary,193.73,False
ac2ba0,United States,199.85,False
a46bf6,United States,68.16,False
75854a,Philippines,116.45,False
a41e94,United States,220.66,False
4797ef,Norway,34.2,False
ab6229,United States,215.51,False
84715c,Japan,206.79,False
4784dd,Norway,118.04,False
782289,China,237.07,False
782288,China,211.3,False
3991e4,France,224.17,False
3991e6,France,238.12,False
3991e5,France,175.4,False
a12709,United States,219.76,False
012345,Egypt,57.69,False
3991e7,France,210.88,False
471d5a,Hungary,196.16,False
484416,Kingdom of the Netherlands,235.2,False
ad185a,United States,148.63,False
484411,Kingdom of the Netherlands,229.04,False
ad9b28,United States,1.03,True
a0428a,United States,0.0,True
a2d234,United States,218.63,False
847183,Japan,229.01,False
3e06cc,Germany,51.41,False
a1c57e,United States,257.92,False
aa40f5,United States,57.64,False
758539,Philippines,1.03,True
8003e2,India,0.0,True
8003e3,India,265.45,False
aaebe2,United States,40.04,False
738beb,Israel,74.55,False
4246a3,United Kingdom,228.93,False
c07a7c,Canada,159.17,False
485734,Kingdom of the Netherlands,57.61,False
a365f8,United States,191.35,False
ac45ea,United States,30.46,False
a96f9c,United States,67.83,False
40697c,United Kingdom,211.31,False
40697b,United Kingdom,7.72,True
ac2bd6,United States,206.51,False
344218,Spain,177.99,False
345543,Spain,201.77,False
344213,Spain,177.92,False
adc972,United States,60.37,False
a12733,United States,259.97,False
e49d74,Brazil,77.18,False
151da0,Russian Federation,199.48,False
a12735,United States,251.37,False
00ae3a,South Africa,169.7,False
ad03c4,United States,255.25,False
7584a9,Philippines,250.79,False
151da9,Russian Federation,253.86,False
7584a7,Philippines,72.04,False
a8e20f,United States,209.7,False
ac8ce9,United States,121.76,False
a77e8f,United States,211.31,False
abc3c6,United States,178.12,False
adc95d,United States,0.0,True
4b5d31,Switzerland,0.06,True
ada302,United States,101.43,False
a842ac,United States,268.03,False
4b5d34,Switzerland,0.51,True
a12747,United States,23.33,False
801804,India,240.44,False
801805,India,0.9,True
a1272d,United States,207.74,False
a6c88e,United States,205.35,False
ac468d,United States,257.7,False
3c6523,Germany,221.53,False
a12711,United States,178.64,False
a8a5ae,United States,25.8,False
aa4252,United States,231.32,False
440af3,Austria,38.88,False
896196,United Arab Emirates,8.75,True
738100,Israel,232.25,False
e49104,Brazil,237.18,False
3c6522,Germany,170.27,False
896193,United Arab Emirates,243.85,False
3c6521,Germany,208.29,False
3991ea,France,229.03,False
3c7865,Germany,200.23,False
3c15be,Germany,192.19,False
151db7,Russian Federation,27.7,False
3c4b21,Germany,250.03,False
89618a,United Arab Emirates,254.46,False
3c15c1,Germany,224.87,False
a04db8,United States,153.35,False
4a91b2,Sweden,187.71,False
a89241,United States,0.0,True
a1270f,United States,228.24,False
4a91b3,Sweden,215.85,False
a2e58b,United States,95.67,False
842388,Japan,66.62,False
a4bbcb,United States,41.12,False
a10d56,United States,127.08,False
ad402f,United States,1.29,True
aa4230,United States,240.6,False
801839,India,143.01,False
c044b2,Canada,270.07,False
781b13,China,236.06,False
a4c2ad,United States,229.86,False
80182f,India,126.32,False
aa421b,United States,90.74,False
80182d,India,241.16,False
80183a,India,102.9,False
a748f8,United States,192.5,False
a1277a,United States,236.89,False
801850,India,158.29,False
896185,United Arab Emirates,225.2,False
ab38a1,United States,255.11,False
a988da,United States,53.47,False
ace3f4,United States,43.02,False
acd0c2,United States,141.54,False
a317ba,United States,245.82,False
ad5398,United States,4.12,True
aae087,United States,0.0,True
505d68,Slovakia,78.58,False
c07a0f,Canada,252.26,False
a9b39e,United States,171.0,False
c07a0c,Canada,285.61,False
86d930,Japan,218.65,False
a12756,United States,0.19,True
a12758,United States,204.75,False
40690d,United Kingdom,229.93,False
801819,India,138.11,False
a79898,United States,210.75,False
801822,India,266.93,False
0d0d6f,Mexico,256.86,False
4b5d8a,Switzerland,10.8,True
80180e,India,102.38,False
782228,China,140.14,False
4b5d98,Switzerland,0.77,True
a1141f,United States,43.55,False
a8b8b9,United States,73.27,False
a1141a,United States,71.81,False
a067fe,United States,220.11,False
a08a1a,United States,164.69,False
406909,United Kingdom,87.41,False
a78557,United States,220.2,False
801832,India,238.71,False
896168,United Arab Emirates,179.22,False
4a91f8,Sweden,216.48,False
a797b4,United States,195.22,False
ac2e20,United States,0.0,True
4951ca,Portugal,224.73,False
4951d3,Portugal,205.91,False
4951d7,Portugal,216.67,False
4951d9,Portugal,239.01,False
408000,United Kingdom,251.35,False
0d0d18,Mexico,0.0,True
50011f,San Marino,221.36,False
a8e29c,United States,258.63,False
c059d2,Canada,150.75,False
ac4843,United States,261.34,False
47b12e,Norway,194.84,False
a34119,United States,227.07,False
ab0e4c,United States,6.69,True
400982,United Kingdom,131.64,False
400980,United Kingdom,70.99,False
a8e279,United States,127.07,False
a1277b,United States,11.83,True
a34d52,United States,0.0,True
aaf539,United States,101.58,False
a65dbc,United States,46.01,False
47b121,Norway,244.77,False
a3b796,United States,85.4,False
0d0d48,Mexico,228.24,False
a3f1c2,United States,201.4,False
a24782,United States,209.68,False
a664c9,United States,60.65,False
aae20b,United States,138.15,False
a28dda,United States,49.46,False
a531ae,United States,45.72,False
452163,Bulgaria,211.48,False
8a03f3,Indonesia,221.31,False
ae1ec3,United States,70.06,False
8a03f4,Indonesia,228.27,False
7821ef,China,227.05,False
aadb37,United States,214.33,False
408041,United Kingdom,68.9,False
440179,Austria,229.0,False
ac95cb,United States,127.01,False
440184,Austria,240.27,False
440181,Austria,70.12,False
7821fe,China,246.04,False
a9b2e0,United States,269.67,False
ae1eb5,United States,63.81,False
8a03e3,Indonesia,220.86,False
ae1eb4,United States,90.66,False
a11fa3,United States,281.44,False
ab62d3,United States,203.01,False
a8e262,United States,2.57,True
440175,Austria,232.01,False
3c0caa,Germany,212.45,False
e071cb,Argentina,133.81,False
ac3558,United States,264.31,False
ac82b1,United States,30.91,False
ad9bc8,United States,205.66,False
a2d1c6,United States,231.81,False
80067f,India,232.06,False
3c5c41,Germany,257.13,False
392ae8,France,172.37,False
463a2c,Finland,152.54,False
47875a,Norway,145.11,False
45caae,Denmark,144.31,True
00bf8a,South Africa,226.94,False
500194,San Marino,272.11,False
392af0,France,206.93,False
a2348d,United States,262.78,False
44017c,Austria,221.13,False
3e060a,Germany,70.96,False
a09192,United States,232.66,False
a04f04,United States,48.53,False
e49d21,Brazil,224.47,False
ab62f8,United States,283.3,False
a8e247,United States,208.49,False
adfec9,United States,62.94,False
392aec,France,209.74,False
8a03ac,Indonesia,215.04,False
440195,Austria,128.0,False
392aef,France,205.17,False
ae1ecd,United States,58.67,False
ace5bb,United States,208.73,False
392aed,France,89.25,False
ae1ecb,United States,119.98,False
a9fb2e,United States,268.44,False
ac20c4,United States,135.32,False
ab00ce,United States,10.29,True
471dbd,Hungary,216.45,False
45caa8,Denmark,237.71,False
440d87,Austria,53.41,False
ad53ce,United States,202.54,False
a23fb2,United States,151.29,False
471dbb,Hungary,219.96,False
471dbc,Hungary,213.19,False
47873a,Norway,126.08,False
ac7029,United States,179.59,False
ab6380,United States,264.94,False
440d6e,Austria,216.71,False
86d9f4,Japan,274.71,False
